district_id,district_name,state_name,state_code,year,source_name,source_year,area_sq_km,coastal_district,population_total,population_male,population_female,rural_population,urban_population,rural_population_pct,urban_population_pct,population_density,population_growth_rate_pct,sex_ratio,child_sex_ratio_0_6,children_0_6_pop,households_total,avg_household_size,sc_population,sc_population_pct,st_population,st_population_pct,literacy_rate_pct,male_literacy_rate_pct,female_literacy_rate_pct,literate_population,illiterate_population,sanitation_coverage_pct,hh_with_latrine,hh_without_latrine,hh_with_flush_latrine,hh_with_pit_latrine,open_defecation_free,swachh_bharat_toilets_built,drinking_water_coverage_pct,hh_tap_water,hh_well_water,hh_other_water_source,hh_water_within_premises,hh_treated_water_pct,piped_water_urban_pct,piped_water_rural_pct,jjm_fhtc_connections,fluoride_affected_habitations,arsenic_affected_habitations,nitrate_affected_habitations,iron_affected_habitations,total_wq_affected_habitations,habitations_safe_water,water_quality_issue_count,water_testing_labs_count,water_samples_tested,water_samples_failed_pct,sub_centres_count,phc_count,chc_count,subdivisional_hospitals,district_hospitals,mobile_medical_units,total_govt_health_facilities,govt_hospital_beds,govt_doctors_count,govt_nurses_count,asha_workers,anganwadi_centres,health_facility_count,infant_mortality_rate,under5_mortality_rate,maternal_mortality_ratio,stunting_pct,wasting_pct,anemia_women_pct,institutional_delivery_pct,full_immunization_pct,antenatal_care_pct,poverty_rate_pct,bpl_households,bpl_household_pct,electricity_access_pct,avg_monthly_income_inr,flood_risk,drought_risk,cyclone_risk,vulnerability_score_raw,risk_tier,population_at_risk,waterborne_disease_index,public_health_risk_score
TN_TENK_2023,Tenkasi,Tamil Nadu,TN,2023,SBM_SBMG2023,2023,3269,0,1580580,793265,787315,907974,672606,57.45,42.55,483.51,1.38,992.5,965.0,148628,371383,4.26,224034,14.17,57719,3.65,75.99,82.9,69.72,1201029,379551,95.19,353503,17880,213974,64955,1,15881,87.4,209052,73031,89300,283364,37.71,99,65.55,117998,13,3,7,13,36,56,36,3,1436,14.16,222,30,8,1,1,3,262,921,229,500,907,1409,262,29.6,37.7,89.7,20.57,13.83,43.3,100.0,96.71,92.25,7.11,26407,7.11,92.94,42441,LOW,MEDIUM,LOW,22.138,HIGH,34990880,0.212,11.3047
TN_TENK_2023,Tenkasi,Tamil Nadu,TN,2023,JJM_2023,2023,3269,0,1620892,799432,821460,931131,689761,57.45,42.55,495.84,1.25,1027.6,965.3,146281,412365,3.93,270782,16.71,94277,5.82,77.58,82.37,70.92,1257436,363456,98.15,404723,7642,331540,115830,1,5677,94.81,282842,95698,33825,305032,41.75,99,71.1,165238,10,0,6,0,16,90,16,3,1946,5.28,196,35,7,1,1,1,240,945,230,441,931,1823,240,31.9,35.1,98.8,25.14,11.3,52.13,100.0,89.91,85.67,8.09,33354,8.09,97.65,43912,MEDIUM,MEDIUM,LOW,21.659,HIGH,35106899,0.1336,11.0874
TN_TENK_2013,Tenkasi,Tamil Nadu,TN,2013,DLHS4_2012-13,2013,3269,0,1464945,719389,745556,841547,623398,57.45,42.55,448.13,1.17,1036.4,960.8,134576,351294,4.17,353865,24.16,49714,3.39,71.41,77.49,65.73,1046179,418766,86.37,303415,47879,255822,71737,0,0,78.97,179338,83366,88590,196857,66.04,90.81,59.23,0,11,1,5,8,25,186,25,1,1123,10.77,190,32,9,2,1,5,234,904,348,415,841,1625,234,24.4,29.1,78.6,30.44,14.06,41.5,86.35,94.28,96.92,9.28,32613,9.28,96.89,15489,MEDIUM,LOW,LOW,28.235,HIGH,41362722,0.2245,14.3461
TN_CHEN_2011,Chengalpattu,Tamil Nadu,TN,2011,Census2011,2011,2944,0,2570468,1297688,1272780,1134364,1436104,44.13,55.87,873.12,1.42,980.8,947.6,220857,620511,4.14,665282,25.88,97046,3.78,72.12,77.65,67.55,1853831,716637,84.51,524407,96104,298958,97013,0,0,73.33,304284,133258,182969,378151,84.44,84.33,55.0,0,1,0,9,12,22,121,22,3,720,7.09,231,40,9,2,1,1,283,1023,324,500,1134,2745,283,34.3,40.4,122.0,24.62,12.75,45.33,82.61,94.34,92.93,4.26,26458,4.26,92.48,14285,MEDIUM,MEDIUM,LOW,28.51,HIGH,73284042,0.2632,14.4879
TN_CHEN_2016,Chengalpattu,Tamil Nadu,TN,2016,RHS2016,2016,2944,0,2660969,1332173,1328796,1174302,1486667,44.13,55.87,903.86,1.31,997.5,940.2,296352,608414,4.37,612420,23.01,89822,3.38,74.87,79.04,68.82,1992338,668631,87.48,532213,76201,430323,158226,0,0,81.1,284616,137355,186443,409653,62.02,93.27,60.83,0,10,1,10,19,40,71,40,4,1655,7.05,252,38,7,3,1,5,301,1202,328,483,1174,2413,301,25.1,33.5,111.4,31.79,17.19,45.35,100.0,87.11,91.15,3.27,19873,3.27,97.21,36347,MEDIUM,LOW,LOW,24.683,HIGH,65680697,0.2532,12.5137
TN_CHEN_2018,Chengalpattu,Tamil Nadu,TN,2018,DataGovIN_WaterQuality,2018,2944,0,2787183,1398741,1388442,1230001,1557182,44.13,55.87,946.73,1.33,992.6,934.9,256599,712121,3.91,587767,21.09,42254,1.52,77.87,83.61,71.78,2170469,616714,93.13,663163,48958,402410,117209,0,33369,79.74,383301,129687,199133,490280,38.09,91.7,59.81,0,6,1,8,16,31,61,31,6,681,19.95,337,50,10,2,1,2,400,771,268,460,1230,2552,400,12.5,14.0,80.2,25.13,14.55,39.09,86.01,95.47,93.66,2.78,19792,2.78,98.55,19674,LOW,LOW,LOW,16.891,HIGH,47078308,0.1935,8.543
TN_CHEN_2016,Chengalpattu,Tamil Nadu,TN,2016,NFHS4_2015-16,2016,2944,0,2757413,1383649,1373764,1216863,1540550,44.13,55.87,936.62,1.08,992.9,933.5,299413,637024,4.33,452817,16.42,135532,4.92,75.94,79.4,69.74,2094116,663297,88.53,563966,73058,478206,81751,0,0,74.05,296574,109312,231138,422886,49.11,85.16,55.54,0,10,0,0,0,10,120,10,4,1309,8.48,336,45,14,4,1,2,400,1236,280,591,1216,2645,400,23.1,26.0,46.5,30.28,15.23,61.34,95.86,85.86,89.04,2.77,17616,2.77,88.14,38988,LOW,LOW,LOW,19.926,HIGH,54944211,0.1959,10.1191
TN_CHEN_2021,Chengalpattu,Tamil Nadu,TN,2021,NFHS5_2019-21,2021,2944,0,2836252,1424854,1411398,1251656,1584596,44.13,55.87,963.4,1.26,990.6,935.1,293425,740657,3.83,507023,17.88,108018,3.81,72.77,80.49,70.11,2063966,772286,98.05,726183,14474,591369,183579,1,11172,86.25,439813,144105,156739,539872,77.46,99,64.69,206003,12,1,6,19,38,159,38,5,1344,18.62,350,69,19,4,1,5,443,1890,690,931,1251,2480,443,26.0,33.6,93.6,16.45,10.37,57.27,94.29,86.62,81.77,2.38,17642,2.38,96.76,50346,LOW,MEDIUM,LOW,18.962,HIGH,53781010,0.2058,9.6493
TN_CHEN_2022,Chengalpattu,Tamil Nadu,TN,2022,RuralHealthStat2022,2022,2944,0,2899560,1421123,1478437,1279594,1619966,44.13,55.87,984.9,1.43,1040.3,958.8,324517,650048,4.46,518925,17.9,49176,1.7,72.08,76.91,65.5,2090052,809508,98.54,640534,9514,372515,134967,1,8387,87.93,359288,195175,95585,452755,53.64,99,65.95,248829,14,2,1,4,21,183,21,1,853,10.7,292,47,13,1,1,1,354,1310,469,822,1279,2906,354,26.2,32.0,43.3,20.03,11.95,52.48,95.62,90.16,85.19,1.55,10082,1.55,91.59,36306,LOW,LOW,LOW,16.789,HIGH,48680712,0.1566,8.5555
TN_CHEN_2011,Chengalpattu,Tamil Nadu,TN,2011,CensusHH2011,2011,2944,0,2517795,1277511,1240284,1111119,1406676,44.13,55.87,855.23,1.46,970.9,951.7,214017,607010,4.15,533580,21.19,143274,5.69,69.71,77.37,63.85,1755240,762555,89.4,542637,64373,299467,61416,0,0,74.94,330256,99361,177393,343443,74.32,86.18,56.2,0,1,3,2,6,12,279,12,5,1513,15.96,239,40,8,2,1,5,290,969,226,406,1111,2969,290,22.2,24.8,91.4,31.04,20.95,50.4,84.74,80.5,76.41,4.06,24651,4.06,86.49,21784,LOW,MEDIUM,LOW,21.552,HIGH,54263517,0.1935,10.9397
TN_CHEN_2023,Chengalpattu,Tamil Nadu,TN,2023,SBM_SBMG2023,2023,2944,0,2979589,1496374,1483215,1314911,1664678,44.13,55.87,1012.09,1.26,991.2,952.9,332454,678615,4.39,409613,13.75,151405,5.08,72.38,79.71,68.32,2156598,822991,95.27,646508,32107,381085,97893,1,31311,84.72,442701,171769,64145,428589,73.3,97.43,63.54,174169,14,0,9,4,27,104,27,6,380,21.19,267,52,16,4,1,5,340,1222,276,695,1314,3328,340,25.4,35.5,37.5,24.48,19.42,51.48,93.56,85.95,86.1,1.95,13265,1.95,93.05,19590,LOW,LOW,LOW,18.597,HIGH,55411416,0.1893,9.4592
TN_CHEN_2023,Chengalpattu,Tamil Nadu,TN,2023,JJM_2023,2023,2944,0,2921038,1478324,1442714,1289072,1631966,44.13,55.87,992.2,1.23,975.9,937.8,255530,668788,4.37,771946,26.43,135149,4.63,72.27,76.78,69.38,2110925,810113,96.12,642858,25930,507896,113480,1,25506,84.27,359548,147830,161410,463367,80.39,96.91,63.2,276478,7,1,1,14,23,132,23,3,1031,20.3,284,35,7,3,1,4,330,1023,322,423,1289,2967,330,19.3,21.5,95.7,33.98,15.23,55.89,95.61,92.15,90.46,1.5,10031,1.5,99.4,15950,MEDIUM,MEDIUM,LOW,19.063,HIGH,55683747,0.165,9.6535
TN_CHEN_2013,Chengalpattu,Tamil Nadu,TN,2013,DLHS4_2012-13,2013,2944,0,2650459,1347865,1302594,1169664,1480795,44.13,55.87,900.29,1.28,966.4,946.2,256575,617350,4.29,508457,19.18,70974,2.68,70.33,76.44,63.74,1864185,786274,92.87,573316,44034,369524,162812,0,0,74.28,316941,135663,164746,321895,48.4,85.42,55.71,0,1,2,5,3,11,79,11,1,1597,5.54,296,42,11,1,1,6,351,853,193,341,1169,2121,351,25.2,31.5,80.1,29.42,18.24,41.42,96.69,90.59,86.41,3.66,22564,3.65,90.78,12595,LOW,MEDIUM,LOW,21.209,HIGH,56213584,0.1913,10.7809
TN_MAYI_2011,Mayiladuthurai,Tamil Nadu,TN,2011,Census2011,2011,1659,1,911160,460935,450225,563716,347444,61.87,38.13,549.22,0.93,976.8,969.3,101282,217143,4.2,118016,12.95,16305,1.79,72.4,76.84,67.01,659671,251489,74.7,162204,54939,99734,26084,0,0,82.58,102157,30876,84110,133210,71.07,94.96,61.93,0,5,5,30,20,60,195,60,2,1613,19.95,155,22,5,3,1,1,186,863,319,444,563,772,186,20.2,23.0,99.6,18.99,14.25,55.84,93.46,88.52,86.3,7.25,15751,7.25,92.83,11025,HIGH,LOW,HIGH,32.908,HIGH,29984453,0.3191,16.6388
TN_MAYI_2016,Mayiladuthurai,Tamil Nadu,TN,2016,RHS2016,2016,1659,1,954841,471968,482873,590740,364101,61.87,38.13,575.55,1.06,1023.1,961.1,98680,249180,3.83,263124,27.56,23117,2.42,70.88,78.35,63.9,676749,278092,70.27,175101,74079,122620,41827,0,0,79.24,113225,38359,97596,164036,41.27,91.12,59.43,0,5,8,11,11,35,239,35,2,1556,5.88,166,28,7,3,1,2,205,780,303,408,590,1087,205,24.2,33.5,46.0,16.88,16.85,60.63,99.95,88.5,86.57,5.13,12779,5.13,92.26,32205,HIGH,LOW,HIGH,32.297,HIGH,30838499,0.2883,16.3343
TN_MAYI_2018,Mayiladuthurai,Tamil Nadu,TN,2018,DataGovIN_WaterQuality,2018,1659,1,1014478,514581,499897,627637,386841,61.87,38.13,611.5,1.15,971.5,957.1,98180,265962,3.81,196155,19.34,48632,4.79,76.93,81.71,74.9,780433,234045,70.57,187682,78280,146259,39075,0,75195,72.63,113998,42416,109548,135640,60.52,83.52,54.47,0,15,3,12,10,40,105,40,2,228,5.03,133,17,5,1,1,4,157,806,307,477,627,1177,157,33.3,43.7,52.2,31.69,13.69,58.54,86.69,93.28,89.17,4.67,12427,4.67,89.44,24739,HIGH,LOW,HIGH,34.52,HIGH,35019780,0.3435,17.4919
TN_MAYI_2016,Mayiladuthurai,Tamil Nadu,TN,2016,NFHS4_2015-16,2016,1659,1,962179,474086,488093,595280,366899,61.87,38.13,579.98,1.26,1029.5,930.0,89913,216255,4.45,219890,22.85,55695,5.79,77.09,82.32,74.64,741760,220419,71.62,154891,61364,101186,20510,0,0,80.78,139572,45644,31039,156586,70.68,92.89,60.58,0,14,5,27,18,64,236,64,5,212,5.62,130,24,5,4,1,3,164,777,176,446,595,935,164,28.3,38.6,104.8,34.19,11.7,46.88,93.35,78.63,83.21,5.65,12216,5.65,93.1,13488,HIGH,MEDIUM,HIGH,34.105,HIGH,32815114,0.361,17.266
TN_MAYI_2021,Mayiladuthurai,Tamil Nadu,TN,2021,NFHS5_2019-21,2021,1659,1,1040303,524844,515459,643614,396689,61.87,38.13,627.07,1.49,982.1,954.3,99429,265407,3.92,276368,26.57,51270,4.93,75.16,78.94,68.62,781917,258386,94.43,250614,14793,173895,33701,0,12175,92.81,177741,64808,22858,193788,51.58,99,69.61,129777,3,8,13,6,30,187,30,1,1546,3.92,151,25,6,3,1,5,186,1064,375,485,643,1046,186,19.4,24.3,88.2,30.01,19.28,60.01,95.14,95.08,91.76,4.97,13183,4.97,99.94,41753,HIGH,MEDIUM,HIGH,22.312,HIGH,23211240,0.1572,11.3134
TN_MAYI_2022,Mayiladuthurai,Tamil Nadu,TN,2022,RuralHealthStat2022,2022,1659,1,1025147,503428,521719,634237,390910,61.87,38.13,617.93,1.12,1036.3,967.2,106052,244908,4.19,211041,20.59,42301,4.13,77.67,84.15,75.16,796256,228891,87.07,213239,31669,141138,29596,0,30259,92.05,132750,45174,66984,170309,72.97,99,69.04,92427,15,4,20,6,45,222,45,4,887,19.73,134,17,3,1,1,1,156,561,143,258,634,987,156,26.7,35.2,42.6,27.38,21.74,44.65,99.64,82.53,81.49,4.97,12177,4.97,92.44,13394,HIGH,LOW,HIGH,26.306,HIGH,26967516,0.232,13.351
TN_MAYI_2011,Mayiladuthurai,Tamil Nadu,TN,2011,CensusHH2011,2011,1659,1,935785,459609,476176,578951,356834,61.87,38.13,564.07,1.24,1036.0,962.1,96241,217590,4.3,252273,26.96,29943,3.2,72.71,76.72,70.11,680363,255422,71.12,154745,62845,107710,30982,0,0,78.92,120687,33461,63442,146585,53.34,90.76,59.19,0,0,2,19,2,23,163,23,5,954,21.38,158,20,4,1,1,4,184,532,126,320,578,904,184,32.5,40.9,63.9,33.7,13.16,58.21,94.61,92.24,96.94,6.12,13315,6.12,89.76,17438,HIGH,MEDIUM,HIGH,33.257,HIGH,31121401,0.2757,16.8701
TN_MAYI_2023,Mayiladuthurai,Tamil Nadu,TN,2023,SBM_SBMG2023,2023,1659,1,1069265,542695,526570,661532,407733,61.87,38.13,644.52,1.3,970.3,966.8,98389,279297,3.83,195718,18.3,18871,1.76,75.91,82.61,69.21,811715,257550,93.29,260542,18755,186663,42758,0,16485,88.26,139307,65632,74358,210955,40.07,99,66.2,97513,8,4,20,1,33,159,33,5,1503,19.73,159,25,7,3,1,5,195,967,303,536,661,872,195,23.3,26.8,45.2,31.33,14.62,48.41,100.0,81.66,84.01,4.93,13763,4.93,94.31,52940,HIGH,LOW,HIGH,24.392,HIGH,26081511,0.1921,12.3747
TN_MAYI_2023,Mayiladuthurai,Tamil Nadu,TN,2023,JJM_2023,2023,1659,1,1054145,531020,523125,652178,401967,61.87,38.13,635.41,1.49,985.1,940.7,109297,272483,3.87,195238,18.52,44246,4.2,77.04,84.36,71.15,812090,242055,94.4,257224,15259,171599,61210,0,13421,92.66,180402,66701,25380,195942,59.97,99,69.5,123224,7,3,17,10,37,249,37,4,1401,16.24,145,18,4,3,1,4,171,697,215,401,652,1147,171,15.4,21.3,102.2,15.09,18.27,39.86,100.0,87.48,92.39,4.53,12331,4.53,96.99,43553,HIGH,MEDIUM,HIGH,21.401,HIGH,22559757,0.1664,10.8313
TN_MAYI_2013,Mayiladuthurai,Tamil Nadu,TN,2013,DLHS4_2012-13,2013,1659,1,956679,486302,470377,591878,364801,61.87,38.13,576.66,1.01,967.3,964.1,87039,237103,4.03,262827,27.47,30450,3.18,73.87,78.07,69.6,706694,249985,76.24,180775,56328,152619,23020,0,0,75.5,115757,52919,68427,153120,53.4,86.82,56.62,0,12,1,13,6,32,119,32,6,1405,21.75,126,24,6,3,1,1,160,922,211,378,591,867,160,35.2,41.9,57.6,24.23,19.13,52.3,88.49,95.54,94.39,6.4,15178,6.4,90.87,34042,HIGH,LOW,HIGH,34.202,HIGH,32720335,0.3033,17.3604
TN_TIRU_2011,Tirupattur,Tamil Nadu,TN,2011,Census2011,2011,2180,0,1133117,576839,556278,752646,380471,66.42,33.58,519.78,1.34,964.4,937.0,116150,266273,4.26,180902,15.96,62166,5.49,76.22,83.66,71.69,863650,269467,74.74,198999,67274,136950,30528,0,0,75.83,127036,42761,96476,170344,69.01,87.2,56.87,0,1,3,18,13,35,101,35,6,1220,2.97,208,36,7,1,1,1,253,816,233,401,752,1131,253,23.8,27.4,124.9,19.59,18.76,48.72,97.57,86.7,88.12,8.67,23093,8.67,87.8,11926,LOW,LOW,LOW,28.062,HIGH,31797529,0.2882,14.2502
TN_TIRU_2016,Tirupattur,Tamil Nadu,TN,2016,RHS2016,2016,2180,0,1184636,599801,584835,786866,397770,66.42,33.58,543.41,1.3,975.0,967.8,119495,310299,3.82,293151,24.75,63692,5.38,76.34,79.94,74.21,904334,280302,69.6,215977,94322,138298,63396,0,0,77.4,159283,63753,87263,187339,69.61,89.01,58.05,0,10,3,6,6,25,174,25,1,1775,20.37,157,29,6,1,1,6,194,837,191,535,786,1309,194,33.9,41.0,93.7,29.67,10.55,38.61,87.08,94.98,95.27,7.42,23026,7.42,89.41,29979,MEDIUM,MEDIUM,LOW,31.903,HIGH,37793442,0.293,16.2141
TN_TIRU_2018,Tirupattur,Tamil Nadu,TN,2018,DataGovIN_WaterQuality,2018,2180,0,1184421,603899,580522,786723,397698,66.42,33.58,543.31,1.37,961.3,939.0,107727,267007,4.44,179674,15.17,48705,4.11,73.31,77.45,69.18,868331,316090,69.01,184267,82740,129389,54247,0,66989,81.01,128482,63628,74897,177406,39.58,93.16,60.76,0,5,3,25,7,40,128,40,1,1328,21.52,173,24,4,3,1,6,205,726,255,339,786,969,205,29.5,36.3,93.4,19.7,16.27,52.59,85.52,85.44,82.31,7.55,20166,7.55,96.63,32051,LOW,LOW,LOW,29.745,HIGH,35230602,0.3094,15.1117
TN_TIRU_2016,Tirupattur,Tamil Nadu,TN,2016,NFHS4_2015-16,2016,2180,0,1191222,586576,604646,791240,399982,66.42,33.58,546.43,1.08,1030.8,969.9,106914,286767,4.15,305627,25.66,34612,2.91,71.07,75.8,64.12,846604,344618,71.93,206258,80509,166536,43977,0,0,74.24,122408,59392,104967,189577,70.87,85.38,55.68,0,7,1,22,2,32,267,32,6,1603,14.63,221,31,6,4,1,6,263,1023,295,560,791,1040,263,30.1,34.3,60.7,35.9,12.6,54.58,87.1,97.0,99.34,8.76,25107,8.76,93.59,21436,LOW,LOW,LOW,31.157,HIGH,37114903,0.3072,15.8332
TN_TIRU_2021,Tirupattur,Tamil Nadu,TN,2021,NFHS5_2019-21,2021,2180,0,1222278,603390,618888,811869,410409,66.42,33.58,560.68,1.14,1025.7,952.8,140301,276414,4.42,212682,17.4,34932,2.86,71.71,78.31,66.43,876495,345783,88.81,245477,30937,163447,39955,0,23021,94.2,184568,76657,15189,227280,58.81,99,70.65,101319,7,0,27,20,54,55,54,3,1364,3.45,230,44,11,4,1,3,290,1132,294,654,811,1063,290,23.3,27.8,44.2,26.23,11.78,59.32,88.22,95.27,96.53,6.41,17729,6.41,97.77,15384,LOW,MEDIUM,LOW,22.582,HIGH,27601481,0.2351,11.4846
TN_TIRU_2022,Tirupattur,Tamil Nadu,TN,2022,RuralHealthStat2022,2022,2180,0,1236849,630232,606617,821547,415302,66.42,33.58,567.36,1.18,962.5,952.7,108007,310191,3.99,300094,24.26,54002,4.37,73.96,79.23,71.78,914756,322093,87.53,271520,38671,227117,52922,0,26111,90.88,202293,74770,33128,218520,56.32,99,68.16,167005,6,2,14,17,39,168,39,2,363,17.96,209,28,8,1,1,2,247,826,185,381,821,1476,247,12.1,16.4,70.2,17.42,17.94,41.59,88.75,83.64,80.49,6.34,19661,6.34,98.88,30723,LOW,LOW,LOW,19.26,HIGH,23821711,0.1874,9.7604
TN_TIRU_2011,Tirupattur,Tamil Nadu,TN,2011,CensusHH2011,2011,2180,0,1106085,558896,547189,734690,371395,66.42,33.58,507.38,1.48,979.1,948.6,105270,268319,4.12,234804,21.23,40395,3.65,73.89,78.42,69.16,817263,288822,73.29,196638,71681,153132,39186,0,0,77.13,126099,57426,84794,153478,49.89,88.7,57.85,0,9,1,3,19,32,71,32,4,1414,11.0,194,32,9,3,1,2,239,762,270,365,734,1021,239,23.7,26.3,81.2,34.15,13.27,44.79,92.88,91.79,96.2,8.61,23105,8.61,85.58,18074,MEDIUM,MEDIUM,LOW,30.749,HIGH,34011007,0.2796,15.5925
TN_TIRU_2023,Tirupattur,Tamil Nadu,TN,2023,SBM_SBMG2023,2023,2180,0,1255798,637707,618091,834133,421665,66.42,33.58,576.05,0.95,969.2,942.6,144062,306393,4.1,202320,16.11,33317,2.65,71.92,76.37,67.3,903148,352650,87.24,267291,39102,215164,71660,0,35566,87.67,162543,50990,92860,219654,65.59,99,65.75,102515,12,2,18,13,45,192,45,3,1047,15.15,189,23,5,1,1,6,219,655,180,348,834,1129,219,17.1,19.0,58.8,23.72,10.1,46.83,89.87,90.91,95.63,6.53,20016,6.53,98.92,44873,LOW,MEDIUM,LOW,22.097,HIGH,27749368,0.2255,11.2086
TN_TIRU_2023,Tirupattur,Tamil Nadu,TN,2023,JJM_2023,2023,2180,0,1290031,656421,633610,856872,433159,66.42,33.58,591.76,0.96,965.2,936.3,118221,322144,4.0,301152,23.34,63570,4.93,77.53,85.37,70.54,1000154,289877,87.9,283157,38987,220317,53547,0,26152,85.23,190089,74321,57734,205621,43.67,98.01,63.92,170040,7,2,8,18,35,160,35,1,1180,8.54,207,36,7,4,1,3,255,1254,441,727,856,1496,255,23.1,28.8,40.6,28.86,18.68,43.24,97.79,96.97,97.15,6.86,22088,6.86,100.0,21715,LOW,LOW,LOW,22.022,HIGH,28409062,0.2207,11.2076
TN_TIRU_2013,Tirupattur,Tamil Nadu,TN,2013,DLHS4_2012-13,2013,2180,0,1143593,578300,565293,759604,383989,66.42,33.58,524.58,1.03,977.5,932.8,113419,281716,4.06,244382,21.37,60561,5.3,70.67,77.2,65.9,808146,335447,69.79,196614,85102,119294,47020,0,0,73.01,127423,48656,105637,156494,54.83,83.96,54.76,0,2,1,23,19,45,92,45,2,373,3.45,157,21,6,3,1,1,188,865,273,456,759,1342,188,22.8,30.0,80.4,24.02,14.05,54.26,91.01,75.85,76.36,9.39,26458,9.39,97.18,10251,MEDIUM,LOW,LOW,34.266,HIGH,39186357,0.3332,17.3538
TN_KANN_2011,Kanniyakumari,Tamil Nadu,TN,2011,Census2011,2011,1684,1,1899190,937838,961352,1307762,591428,68.86,31.14,1127.79,1.06,1025.1,969.7,214577,464897,4.09,453028,23.85,22171,1.17,71.17,75.68,64.96,1351562,547628,70.36,327095,137802,185637,47649,0,0,75.74,216991,67455,180451,254058,74.7,87.1,56.8,0,9,3,21,14,47,215,47,3,296,5.27,335,53,11,4,1,5,404,1187,302,495,1307,2138,404,28.5,33.8,111.5,37.19,11.84,57.31,83.52,88.92,90.01,5.59,25968,5.59,95.28,14727,HIGH,MEDIUM,HIGH,35.154,HIGH,66764125,0.3399,17.7913
TN_KANN_2016,Kanniyakumari,Tamil Nadu,TN,2016,RHS2016,2016,1684,1,1973545,974188,999357,1358962,614583,68.86,31.14,1171.94,1.05,1025.8,959.9,210962,456192,4.33,474879,24.06,94609,4.79,71.8,75.67,66.59,1417054,556491,68.83,314011,142181,192546,36314,0,0,83.39,268553,74853,112786,276678,80.18,95.9,62.55,0,4,5,12,18,39,68,39,2,1704,13.63,298,53,17,1,1,2,370,1220,360,546,1358,2186,370,16.2,22.2,103.7,23.8,19.79,48.5,91.76,93.29,96.45,4.72,21545,4.72,91.82,15723,HIGH,LOW,HIGH,29.878,HIGH,58965577,0.2695,15.0762
TN_KANN_2018,Kanniyakumari,Tamil Nadu,TN,2018,DataGovIN_WaterQuality,2018,1684,1,1988893,985331,1003562,1369530,619363,68.86,31.14,1181.05,0.93,1018.5,944.4,216336,447693,4.44,253517,12.75,73607,3.7,74.1,79.8,69.41,1473704,515189,75.86,339611,108082,280569,44426,0,95155,81.27,273747,112585,61361,321440,66.45,93.46,60.95,0,0,1,14,5,20,101,20,3,1235,19.44,357,48,13,3,1,1,422,1320,385,579,1369,1642,422,14.7,20.3,89.2,29.72,13.85,44.25,87.3,94.32,90.88,4.31,19308,4.31,98.48,31767,HIGH,LOW,HIGH,26.284,HIGH,52276063,0.2086,13.267
TN_KANN_2016,Kanniyakumari,Tamil Nadu,TN,2016,NFHS4_2015-16,2016,1684,1,2006197,1006506,999691,1381446,624751,68.86,31.14,1191.33,1.38,993.2,967.3,193715,468555,4.28,484135,24.13,48324,2.41,72.21,78.2,68.45,1448664,557533,72.06,337648,130907,245242,75594,0,0,80.62,297191,93333,78031,311791,47.59,92.71,60.46,0,14,1,25,5,45,60,45,3,564,13.96,292,55,11,1,1,5,360,1010,259,406,1381,2194,360,25.7,34.4,100.7,17.5,21.0,61.42,85.76,94.96,98.93,5.01,23458,5.01,93.33,13813,HIGH,LOW,HIGH,32.479,HIGH,65159272,0.3072,16.4321
TN_KANN_2021,Kanniyakumari,Tamil Nadu,TN,2021,NFHS5_2019-21,2021,1684,1,2061059,1017153,1043906,1419223,641836,68.86,31.14,1223.91,1.38,1026.3,930.4,233642,464859,4.43,494139,23.98,46350,2.25,75.42,80.29,70.0,1554454,506605,86.56,402397,62462,313783,95316,0,42116,83.97,298335,70234,96290,282061,73.3,96.57,62.98,166994,5,6,21,10,42,213,42,6,1117,11.94,386,66,13,4,1,2,470,1441,348,846,1419,2163,470,17.4,20.7,100.8,31.67,13.66,58.17,95.48,91.58,95.62,4.07,18934,4.07,90.63,28054,HIGH,LOW,HIGH,25.615,HIGH,52794026,0.2333,12.9448
TN_KANN_2022,Kanniyakumari,Tamil Nadu,TN,2022,RuralHealthStat2022,2022,1684,1,2128242,1051743,1076499,1465484,662758,68.86,31.14,1263.8,1.18,1023.5,958.8,219064,476827,4.46,363174,17.06,46094,2.17,72.9,76.67,68.86,1551496,576746,94.55,450839,25988,359769,110249,0,22759,89.67,320137,77823,78867,329989,82.7,99,67.26,113924,4,0,13,2,19,163,19,4,355,8.7,337,50,15,2,1,1,405,1202,429,673,1465,1923,405,12.1,16.6,104.6,30.07,12.62,41.64,92.9,95.31,95.45,3.63,17286,3.63,95.42,39028,HIGH,LOW,HIGH,20.016,HIGH,42598891,0.1241,10.1113
TN_KANN_2011,Kanniyakumari,Tamil Nadu,TN,2011,CensusHH2011,2011,1684,1,1873831,921816,952015,1290300,583531,68.86,31.14,1112.73,1.08,1032.8,935.3,165288,475189,3.94,421147,22.48,89970,4.8,69.65,76.83,67.64,1305034,568797,70.04,332800,142389,262374,45105,0,0,78.38,284073,108331,82785,272400,81.4,90.13,58.78,0,2,2,27,4,35,69,35,4,1105,14.77,364,65,20,3,1,5,453,1585,443,668,1290,1859,453,28.0,35.2,129.4,23.96,10.1,56.33,83.87,81.86,85.18,5.66,26910,5.66,86.14,20498,HIGH,MEDIUM,HIGH,33.916,HIGH,63552852,0.3002,17.1699
