alert_id,district_id,alert_date,alert_type,severity,status
ALT002642,D044,2024-02-27,WATERBORNE,LOW,RESOLVED
ALT002643,D044,2024-06-13,WATERBORNE,HIGH,RESOLVED
ALT002644,D044,2024-06-26,WATERBORNE,HIGH,RESOLVED
ALT002645,D044,2024-06-24,WATERBORNE,HIGH,RESOLVED
ALT002646,D044,2024-06-18,WATERBORNE,HIGH,RESOLVED
ALT002647,D044,2024-07-13,WATERBORNE,HIGH,RESOLVED
ALT002648,D044,2024-07-26,WATERBORNE,HIGH,RESOLVED
ALT002649,D044,2024-07-26,WATERBORNE,HIGH,RESOLVED
ALT002650,D044,2024-07-12,WATERBORNE,HIGH,RESOLVED
ALT002651,D044,2024-08-17,OUTBREAK,HIGH,RESOLVED
ALT002652,D044,2024-08-17,OUTBREAK,HIGH,RESOLVED
ALT002653,D044,2024-08-18,OUTBREAK,HIGH,RESOLVED
ALT002654,D044,2024-08-06,OUTBREAK,HIGH,RESOLVED
ALT002655,D044,2024-08-16,OUTBREAK,HIGH,RESOLVED
ALT002656,D044,2024-09-20,OUTBREAK,HIGH,RESOLVED
ALT002657,D044,2024-09-23,OUTBREAK,HIGH,RESOLVED
ALT002658,D044,2024-09-06,OUTBREAK,HIGH,RESOLVED
ALT002659,D044,2024-09-15,OUTBREAK,HIGH,RESOLVED
ALT002660,D044,2024-09-04,OUTBREAK,HIGH,RESOLVED
ALT002661,D044,2024-09-15,OUTBREAK,HIGH,RESOLVED
ALT002662,D044,2024-10-18,WATERBORNE,HIGH,RESOLVED
ALT002663,D044,2024-10-10,WATERBORNE,HIGH,RESOLVED
ALT002664,D044,2024-10-06,WATERBORNE,HIGH,RESOLVED
ALT002665,D044,2024-11-16,WATERBORNE,MEDIUM,RESOLVED
ALT002666,D044,2024-11-21,WATERBORNE,MEDIUM,RESOLVED
ALT002667,D044,2024-12-15,HEALTH_RISK,MEDIUM,RESOLVED
ALT002668,D044,2024-12-16,HEALTH_RISK,MEDIUM,RESOLVED
ALT002669,D044,2025-01-24,WATERBORNE,LOW,RESOLVED
ALT002670,D044,2025-02-23,WATERBORNE,LOW,RESOLVED
ALT002671,D044,2025-03-04,OUTBREAK,LOW,RESOLVED
ALT002672,D045,2023-04-16,HEALTH_RISK,MEDIUM,RESOLVED
ALT002673,D045,2023-04-01,HEALTH_RISK,MEDIUM,RESOLVED
ALT002674,D045,2023-05-05,WATERBORNE,MEDIUM,RESOLVED
ALT002675,D045,2023-05-21,WATERBORNE,MEDIUM,RESOLVED
ALT002676,D045,2023-05-15,WATERBORNE,MEDIUM,RESOLVED
ALT002677,D045,2023-06-13,OUTBREAK,HIGH,RESOLVED
ALT002678,D045,2023-06-05,OUTBREAK,HIGH,RESOLVED
ALT002679,D045,2023-06-09,OUTBREAK,HIGH,RESOLVED
ALT002680,D045,2023-06-16,OUTBREAK,HIGH,RESOLVED
ALT002681,D045,2023-07-16,OUTBREAK,HIGH,RESOLVED
ALT002682,D045,2023-07-12,OUTBREAK,HIGH,RESOLVED
ALT002683,D045,2023-07-14,OUTBREAK,HIGH,RESOLVED
ALT002684,D045,2023-07-20,OUTBREAK,HIGH,RESOLVED
ALT002685,D045,2023-07-12,OUTBREAK,HIGH,RESOLVED
ALT002686,D045,2023-08-03,WATERBORNE,HIGH,RESOLVED
ALT002687,D045,2023-08-24,WATERBORNE,HIGH,RESOLVED
ALT002688,D045,2023-08-13,WATERBORNE,HIGH,RESOLVED
ALT002689,D045,2023-08-24,WATERBORNE,HIGH,RESOLVED
ALT002690,D045,2023-08-25,WATERBORNE,HIGH,RESOLVED
ALT002691,D045,2023-08-22,WATERBORNE,HIGH,RESOLVED
ALT002692,D045,2023-09-27,WATERBORNE,HIGH,RESOLVED
ALT002693,D045,2023-09-24,WATERBORNE,HIGH,RESOLVED
ALT002694,D045,2023-09-22,WATERBORNE,HIGH,RESOLVED
ALT002695,D045,2023-10-17,WATERBORNE,MEDIUM,RESOLVED
ALT002696,D045,2023-11-03,WATERBORNE,MEDIUM,RESOLVED
ALT002697,D045,2023-11-27,WATERBORNE,MEDIUM,RESOLVED
ALT002698,D045,2023-11-22,WATERBORNE,MEDIUM,RESOLVED
ALT002699,D045,2023-12-05,HEALTH_RISK,MEDIUM,RESOLVED
ALT002700,D045,2024-01-19,HEALTH_RISK,MEDIUM,RESOLVED
ALT002701,D045,2024-01-18,HEALTH_RISK,MEDIUM,RESOLVED
ALT002702,D045,2024-01-06,HEALTH_RISK,MEDIUM,RESOLVED
ALT002703,D045,2024-02-01,WATERBORNE,MEDIUM,RESOLVED
ALT002704,D045,2024-03-17,HEALTH_RISK,MEDIUM,RESOLVED
ALT002705,D045,2024-04-17,HEALTH_RISK,MEDIUM,RESOLVED
ALT002706,D045,2024-04-02,HEALTH_RISK,MEDIUM,RESOLVED
ALT002707,D045,2024-04-11,HEALTH_RISK,MEDIUM,RESOLVED
ALT002708,D045,2024-05-24,WATERBORNE,MEDIUM,RESOLVED
ALT002709,D045,2024-05-16,WATERBORNE,MEDIUM,RESOLVED
ALT002710,D045,2024-05-01,WATERBORNE,MEDIUM,RESOLVED
ALT002711,D045,2024-06-02,OUTBREAK,HIGH,RESOLVED
ALT002712,D045,2024-06-12,OUTBREAK,HIGH,RESOLVED
ALT002713,D045,2024-06-14,OUTBREAK,HIGH,RESOLVED
ALT002714,D045,2024-06-16,OUTBREAK,HIGH,RESOLVED
ALT002715,D045,2024-06-23,OUTBREAK,HIGH,RESOLVED
ALT002716,D045,2024-07-04,OUTBREAK,HIGH,RESOLVED
ALT002717,D045,2024-07-14,OUTBREAK,HIGH,RESOLVED
ALT002718,D045,2024-07-01,OUTBREAK,HIGH,RESOLVED
ALT002719,D045,2024-07-05,OUTBREAK,HIGH,RESOLVED
ALT002720,D045,2024-08-19,WATERBORNE,HIGH,RESOLVED
ALT002721,D045,2024-08-22,WATERBORNE,HIGH,RESOLVED
ALT002722,D045,2024-08-09,WATERBORNE,HIGH,RESOLVED
ALT002723,D045,2024-08-06,WATERBORNE,HIGH,RESOLVED
ALT002724,D045,2024-08-09,WATERBORNE,HIGH,RESOLVED
ALT002725,D045,2024-08-01,WATERBORNE,HIGH,RESOLVED
ALT002726,D045,2024-09-09,OUTBREAK,HIGH,RESOLVED
ALT002727,D045,2024-09-02,OUTBREAK,HIGH,RESOLVED
ALT002728,D045,2024-09-24,OUTBREAK,HIGH,RESOLVED
ALT002729,D045,2024-09-01,OUTBREAK,HIGH,RESOLVED
ALT002730,D045,2024-09-08,OUTBREAK,HIGH,RESOLVED
ALT002731,D045,2024-09-24,OUTBREAK,HIGH,RESOLVED
ALT002732,D045,2024-10-08,WATERBORNE,MEDIUM,RESOLVED
ALT002733,D045,2024-10-07,WATERBORNE,MEDIUM,RESOLVED
ALT002734,D045,2024-10-05,WATERBORNE,MEDIUM,RESOLVED
ALT002735,D045,2024-11-10,WATERBORNE,MEDIUM,RESOLVED
ALT002736,D045,2024-11-02,WATERBORNE,MEDIUM,RESOLVED
ALT002737,D045,2024-12-09,WATERBORNE,MEDIUM,RESOLVED
ALT002738,D045,2024-12-12,WATERBORNE,MEDIUM,RESOLVED
ALT002739,D045,2024-12-13,WATERBORNE,MEDIUM,RESOLVED
ALT002740,D045,2025-01-19,WATERBORNE,MEDIUM,RESOLVED
ALT002741,D045,2025-01-25,WATERBORNE,MEDIUM,ACTIVE
ALT002742,D045,2025-02-11,WATERBORNE,MEDIUM,RESOLVED
ALT002743,D045,2025-02-15,WATERBORNE,MEDIUM,RESOLVED
ALT002744,D045,2025-02-16,WATERBORNE,MEDIUM,ACTIVE
ALT002745,D045,2025-03-16,HEALTH_RISK,MEDIUM,RESOLVED
