alert_id,district_id,alert_date,alert_type,severity,previous_risk_score,previous_risk_level,cases_estimated,response_delay_hours,anomaly_score,alert_status
3360,176,2023-12-09,heat_wave,low,0.325,low,5,18.2,0.304,resolved
3361,176,2024-06-20,flood,low,0.141,low,5,21.6,0.0,resolved
3362,176,2024-11-24,heat_wave,low,0.347,low,5,24.7,0.36,active
3363,177,2020-04-14,heat_wave,low,0.144,low,18,12.6,0.0,resolved
3364,177,2020-08-16,vector_borne_disease,low,0.152,low,11,24.8,0.0,resolved
3365,177,2020-12-15,heat_wave,low,0.319,low,49,17.6,0.326,resolved
3366,177,2021-06-24,heat_wave,low,0.137,low,22,21.7,0.0,resolved
3367,177,2021-06-30,heat_wave,low,0.129,low,9,31.7,0.0,resolved
3368,177,2021-11-27,heat_wave,low,0.184,low,26,25.5,0.087,monitored
3369,177,2022-03-09,heat_wave,low,0.146,low,21,37.8,0.0,resolved
3370,177,2022-07-04,vector_borne_disease,low,0.155,low,15,12.5,0.0,resolved
3371,177,2022-07-18,vector_borne_disease,low,0.144,low,10,17.0,0.0,monitored
3372,177,2023-01-18,heat_wave,low,0.215,low,22,27.9,0.15,resolved
3373,177,2023-03-18,heat_wave,low,0.136,low,9,14.5,0.0,resolved
3374,177,2023-07-08,vector_borne_disease,low,0.135,low,23,19.6,0.0,resolved
3375,177,2023-07-14,vector_borne_disease,low,0.128,low,24,16.5,0.0,resolved
3376,177,2023-10-28,vector_borne_disease,low,0.197,low,19,1.0,0.098,resolved
3377,177,2024-01-30,heat_wave,low,0.174,low,18,12.4,0.026,monitored
3378,177,2024-04-14,heat_wave,low,0.133,low,22,15.7,0.0,resolved
3379,177,2024-10-26,vector_borne_disease,low,0.302,low,21,9.8,0.267,monitored
3380,178,2020-01-09,heat_wave,low,0.321,low,67,28.4,0.26,resolved
3381,178,2020-01-10,heat_wave,low,0.172,low,28,14.4,0.0,resolved
3382,178,2020-01-21,heat_wave,low,0.177,low,32,16.0,0.0,resolved
3383,178,2020-04-14,heat_wave,low,0.164,low,21,12.1,0.0,resolved
3384,178,2020-04-19,heat_wave,low,0.179,low,44,12.5,0.0,monitored
3385,178,2020-06-26,heat_wave,low,0.154,low,36,19.4,0.0,monitored
3386,178,2020-09-29,vector_borne_disease,low,0.353,low,36,25.4,0.329,resolved
3387,178,2021-04-03,heat_wave,low,0.165,low,40,16.7,0.0,resolved
3388,178,2021-06-26,heat_wave,low,0.171,low,35,27.4,0.0,resolved
3389,178,2021-08-14,vector_borne_disease,low,0.159,low,20,22.7,0.0,resolved
3390,178,2021-10-02,vector_borne_disease,low,0.28,low,55,25.7,0.163,resolved
3391,178,2021-10-08,vector_borne_disease,low,0.235,low,40,37.8,0.091,monitored
3392,178,2022-01-01,heat_wave,low,0.369,low,73,28.2,0.346,monitored
3393,178,2022-01-06,heat_wave,low,0.272,low,52,27.6,0.182,monitored
3394,178,2022-05-25,heat_wave,low,0.156,low,22,20.9,0.0,resolved
3395,178,2022-05-27,heat_wave,low,0.149,low,24,16.9,0.0,resolved
3396,178,2022-09-21,vector_borne_disease,low,0.35,low,44,8.6,0.318,resolved
3397,178,2022-12-02,heat_wave,medium,0.408,medium,76,17.4,0.391,resolved
3398,178,2022-12-18,heat_wave,low,0.265,low,37,27.0,0.156,resolved
3399,178,2023-10-06,vector_borne_disease,low,0.264,low,29,30.5,0.138,resolved
3400,178,2023-11-05,heat_wave,medium,0.41,medium,51,14.4,0.428,monitored
3401,178,2024-07-14,vector_borne_disease,low,0.164,low,36,16.2,0.0,resolved
3402,178,2024-08-22,vector_borne_disease,low,0.181,low,39,15.2,0.023,resolved
3403,178,2024-09-06,vector_borne_disease,low,0.31,low,63,25.4,0.218,resolved
3404,178,2024-09-27,vector_borne_disease,low,0.313,low,64,12.5,0.242,monitored
3405,178,2024-11-19,heat_wave,low,0.341,low,76,14.9,0.314,active
3406,178,2024-12-02,heat_wave,low,0.331,low,28,17.7,0.294,monitored
3407,179,2020-01-02,heat_wave,low,0.394,low,83,28.9,0.364,resolved
3408,179,2020-01-15,heat_wave,low,0.206,low,89,35.1,0.0,resolved
3409,179,2020-02-18,heat_wave,low,0.185,low,66,18.5,0.0,resolved
3410,179,2020-07-01,vector_borne_disease,medium,0.485,medium,225,1.0,0.518,resolved
3411,179,2020-08-03,vector_borne_disease,low,0.171,low,42,24.6,0.0,monitored
3412,179,2020-09-13,vector_borne_disease,low,0.354,low,80,4.9,0.31,resolved
3413,179,2021-01-01,heat_wave,medium,0.639,medium,194,15.4,0.793,monitored
3414,179,2021-01-22,heat_wave,low,0.185,low,68,17.9,0.0,monitored
3415,179,2021-07-18,vector_borne_disease,low,0.188,low,75,28.9,0.0,monitored
3416,179,2021-09-19,vector_borne_disease,low,0.244,low,41,16.9,0.089,monitored
3417,179,2021-10-02,vector_borne_disease,medium,0.503,medium,89,9.9,0.543,monitored
3418,179,2021-12-25,heat_wave,low,0.383,low,94,8.6,0.348,monitored
3419,179,2022-03-19,heat_wave,low,0.178,low,50,15.8,0.0,resolved
3420,179,2022-04-08,heat_wave,low,0.187,low,83,23.7,0.0,resolved
3421,179,2022-06-07,heat_wave,low,0.183,low,69,12.3,0.0,resolved
3422,179,2022-08-13,vector_borne_disease,low,0.318,low,56,23.1,0.231,resolved
3423,179,2022-09-16,vector_borne_disease,medium,0.519,medium,187,1.0,0.617,monitored
3424,179,2022-11-25,heat_wave,medium,0.402,medium,132,9.7,0.397,monitored
3425,179,2023-01-16,heat_wave,low,0.246,low,68,39.8,0.141,resolved
3426,179,2023-09-07,vector_borne_disease,low,0.193,low,75,33.7,0.018,monitored
3427,179,2023-11-06,heat_wave,low,0.37,low,133,21.9,0.352,monitored
3428,179,2023-11-12,heat_wave,medium,0.683,medium,305,31.8,0.902,resolved
3429,179,2023-12-31,heat_wave,medium,0.474,medium,114,26.5,0.526,resolved
3430,179,2024-10-13,vector_borne_disease,low,0.363,low,163,21.8,0.318,active
3431,179,2024-11-10,heat_wave,medium,0.511,medium,238,28.4,0.569,active
3432,179,2024-11-15,heat_wave,medium,0.432,medium,171,22.9,0.406,monitored
3433,180,2020-09-17,vector_borne_disease,low,0.206,low,5,19.2,0.128,resolved
3434,180,2020-10-21,vector_borne_disease,low,0.217,low,9,27.4,0.149,resolved
3435,180,2021-10-03,vector_borne_disease,low,0.316,low,9,16.6,0.292,monitored
3436,180,2021-12-06,heat_wave,low,0.241,low,9,25.7,0.16,resolved
3437,180,2021-12-16,heat_wave,low,0.262,low,17,22.2,0.196,resolved
3438,180,2021-12-29,heat_wave,low,0.27,low,15,10.1,0.221,monitored
3439,180,2022-01-13,heat_wave,low,0.132,low,7,16.2,0.0,monitored
3440,180,2022-03-03,heat_wave,low,0.144,low,6,8.1,0.0,resolved
3441,180,2022-12-19,heat_wave,low,0.268,low,7,35.0,0.192,monitored
3442,181,2020-01-14,heat_wave,low,0.34,low,13,9.4,0.291,monitored
3443,181,2020-02-01,heat_wave,low,0.205,low,7,26.7,0.088,resolved
3444,181,2020-10-25,vector_borne_disease,low,0.371,low,8,9.1,0.38,monitored
3445,181,2020-11-08,heat_wave,low,0.395,low,12,9.6,0.396,monitored
3446,181,2020-12-08,heat_wave,low,0.328,low,8,27.5,0.301,resolved
3447,181,2021-01-06,heat_wave,low,0.249,low,11,24.3,0.159,resolved
3448,181,2021-02-05,heat_wave,low,0.216,low,9,25.4,0.09,resolved
3449,181,2021-08-02,flood,low,0.171,low,6,5.1,0.032,monitored
3450,181,2021-08-21,flood,low,0.232,low,10,1.0,0.118,resolved
3451,181,2021-11-02,heat_wave,low,0.316,low,12,17.8,0.299,monitored
3452,181,2021-12-02,heat_wave,low,0.378,low,10,11.9,0.373,resolved
3453,181,2022-01-09,heat_wave,low,0.261,low,9,22.4,0.172,monitored
3454,181,2022-03-26,heat_wave,low,0.136,low,5,30.8,0.0,monitored
3455,181,2022-10-12,vector_borne_disease,low,0.37,low,15,15.7,0.348,resolved
3456,181,2022-11-12,heat_wave,low,0.363,low,15,16.2,0.354,monitored
3457,181,2022-12-10,heat_wave,low,0.343,low,6,22.9,0.325,resolved
3458,181,2023-02-05,heat_wave,low,0.246,low,7,27.7,0.126,resolved
3459,181,2023-04-06,heat_wave,low,0.138,low,5,8.6,0.0,resolved
3460,181,2023-10-02,vector_borne_disease,low,0.334,low,8,11.4,0.292,resolved
3461,181,2023-10-14,vector_borne_disease,low,0.335,low,12,16.2,0.317,resolved
3462,181,2024-07-24,flood,low,0.156,low,5,31.9,0.0,resolved
3463,181,2024-10-10,vector_borne_disease,low,0.347,low,8,14.0,0.325,monitored
3464,181,2024-10-19,vector_borne_disease,medium,0.403,medium,12,18.7,0.417,monitored
3465,182,2020-06-23,flood,low,0.193,low,127,9.3,0.0,monitored
3466,182,2020-12-03,heat_wave,medium,0.439,medium,148,24.2,0.403,resolved
3467,182,2021-03-31,heat_wave,low,0.182,low,49,28.8,0.0,resolved
3468,182,2021-07-09,flood,low,0.164,low,74,4.8,0.0,resolved
3469,182,2021-11-16,heat_wave,low,0.389,low,123,12.5,0.33,resolved
3470,182,2021-12-13,heat_wave,medium,0.411,medium,173,18.8,0.362,resolved
3471,182,2022-01-14,heat_wave,low,0.312,low,80,32.6,0.224,monitored
3472,182,2022-04-23,heat_wave,low,0.176,low,42,33.7,0.0,resolved
3473,182,2022-06-03,flood,low,0.185,low,52,33.2,0.0,resolved
3474,182,2022-10-06,vector_borne_disease,medium,0.448,medium,177,20.2,0.439,resolved
3475,182,2022-10-11,vector_borne_disease,medium,0.409,medium,191,22.8,0.379,resolved
3476,182,2022-10-29,vector_borne_disease,medium,0.431,medium,161,18.4,0.384,resolved
3477,182,2022-11-14,heat_wave,medium,0.42,medium,219,10.1,0.396,monitored
3478,182,2022-12-19,heat_wave,medium,0.441,medium,117,8.1,0.387,monitored
3479,182,2023-02-24,heat_wave,low,0.241,low,61,4.5,0.079,monitored
3480,182,2023-08-17,flood,low,0.257,low,101,7.6,0.118,monitored
3481,182,2023-08-19,flood,low,0.246,low,136,17.7,0.112,monitored
3482,182,2023-10-17,vector_borne_disease,medium,0.427,medium,251,10.9,0.41,monitored
3483,182,2023-10-21,vector_borne_disease,medium,0.482,medium,229,17.0,0.467,resolved
3484,182,2023-11-20,heat_wave,low,0.351,low,196,15.5,0.283,resolved
3485,182,2023-12-17,heat_wave,medium,0.426,medium,266,20.4,0.385,resolved
3486,182,2024-01-06,heat_wave,low,0.391,low,114,25.9,0.319,resolved
3487,182,2024-01-18,heat_wave,low,0.344,low,186,21.7,0.236,resolved
3488,182,2024-08-13,flood,low,0.252,low,115,17.7,0.111,monitored
3489,182,2024-09-29,flood,medium,0.417,medium,192,7.9,0.366,resolved
3490,182,2024-10-16,vector_borne_disease,medium,0.408,medium,124,19.3,0.372,monitored
3491,182,2024-11-04,heat_wave,medium,0.437,medium,249,24.9,0.414,monitored
3492,182,2024-11-10,heat_wave,medium,0.478,medium,118,10.9,0.452,monitored
3493,182,2024-12-01,heat_wave,low,0.397,low,245,17.6,0.356,active
3494,182,2024-12-13,heat_wave,medium,0.469,medium,221,10.3,0.435,monitored
3495,183,2020-01-19,heat_wave,low,0.178,low,5,19.9,0.076,resolved
3496,183,2020-01-30,heat_wave,low,0.138,low,5,16.7,0.017,resolved
3497,183,2020-10-07,vector_borne_disease,low,0.34,low,5,6.3,0.309,resolved
3498,183,2020-11-01,heat_wave,low,0.355,low,6,19.5,0.349,resolved
3499,183,2020-11-15,heat_wave,low,0.345,low,5,16.2,0.332,monitored
3500,183,2020-11-30,heat_wave,low,0.365,low,5,31.0,0.355,resolved
3501,183,2020-12-11,heat_wave,low,0.3,low,5,14.2,0.311,resolved
3502,183,2022-10-23,vector_borne_disease,low,0.341,low,6,24.8,0.341,resolved
3503,183,2022-10-31,vector_borne_disease,low,0.335,low,5,13.9,0.337,resolved
3504,183,2023-01-05,heat_wave,low,0.278,low,5,32.3,0.231,resolved
3505,183,2023-10-23,vector_borne_disease,low,0.293,low,5,30.2,0.273,resolved
3506,183,2024-04-16,heat_wave,low,0.128,low,5,20.3,0.0,monitored
3507,183,2024-06-23,flood,low,0.136,low,5,13.2,0.0,resolved
3508,183,2024-09-28,flood,low,0.328,low,5,7.6,0.31,resolved
3509,184,2020-01-02,heat_wave,low,0.368,low,20,17.6,0.317,resolved
3510,184,2020-05-30,heat_wave,low,0.16,low,13,21.0,0.0,resolved
3511,184,2020-10-23,vector_borne_disease,low,0.368,low,53,9.9,0.324,resolved
3512,184,2020-12-24,heat_wave,low,0.383,low,59,22.0,0.37,resolved
3513,184,2021-08-06,flood,low,0.234,low,36,12.8,0.107,resolved
3514,184,2021-09-20,flood,low,0.377,low,60,14.1,0.329,resolved
3515,184,2021-09-30,flood,low,0.336,low,22,20.2,0.274,resolved
3516,184,2021-10-21,vector_borne_disease,medium,0.415,medium,49,20.1,0.39,monitored
3517,184,2021-11-20,heat_wave,medium,0.45,medium,60,23.6,0.439,monitored
3518,184,2022-01-11,heat_wave,low,0.318,low,24,14.9,0.241,resolved
3519,184,2022-02-03,heat_wave,low,0.279,low,24,13.7,0.173,resolved
3520,184,2022-08-02,flood,low,0.18,low,15,18.0,0.035,resolved
3521,184,2022-09-24,flood,low,0.334,low,22,23.8,0.248,resolved
3522,184,2022-11-18,heat_wave,low,0.392,low,35,18.7,0.36,resolved
3523,184,2023-01-22,heat_wave,low,0.306,low,39,30.3,0.192,monitored
3524,184,2023-03-10,heat_wave,low,0.174,low,24,19.8,0.0,resolved
3525,184,2023-12-21,heat_wave,low,0.34,low,33,21.6,0.299,resolved
3526,184,2024-01-05,heat_wave,low,0.327,low,52,23.1,0.222,monitored
3527,184,2024-01-12,heat_wave,low,0.347,low,26,21.8,0.283,resolved
3528,184,2024-05-27,heat_wave,low,0.173,low,12,29.1,0.0,resolved
3529,184,2024-10-21,vector_borne_disease,medium,0.427,medium,61,20.9,0.429,monitored
3530,184,2024-11-10,heat_wave,medium,0.442,medium,37,16.0,0.453,monitored
3531,184,2024-12-08,heat_wave,low,0.328,low,25,19.9,0.272,active
3532,185,2020-10-21,vector_borne_disease,low,0.349,low,13,19.8,0.354,resolved
3533,185,2020-11-03,heat_wave,low,0.361,low,13,9.6,0.383,resolved
3534,185,2020-11-18,heat_wave,low,0.324,low,9,23.5,0.318,resolved
3535,185,2021-04-11,heat_wave,low,0.108,low,5,16.4,0.0,resolved
3536,185,2021-12-01,heat_wave,low,0.265,low,14,5.9,0.251,resolved
3537,185,2022-07-17,flood,low,0.121,low,5,24.0,0.0,monitored
3538,185,2022-10-20,vector_borne_disease,low,0.361,low,23,1.0,0.367,monitored
3539,185,2022-11-09,heat_wave,low,0.312,low,14,24.2,0.287,resolved
3540,185,2022-11-24,heat_wave,low,0.317,low,11,17.4,0.306,resolved
3541,185,2023-01-17,heat_wave,low,0.23,low,11,31.1,0.154,monitored
3542,185,2023-03-25,heat_wave,low,0.116,low,7,24.6,0.0,resolved
3543,185,2023-09-22,flood,low,0.263,low,11,15.9,0.218,resolved
3544,185,2023-10-05,vector_borne_disease,low,0.309,low,15,20.1,0.276,resolved
3545,185,2023-12-04,heat_wave,low,0.307,low,12,15.6,0.314,monitored
3546,185,2024-02-12,heat_wave,low,0.171,low,6,8.2,0.064,resolved
3547,185,2024-12-07,heat_wave,low,0.339,low,8,11.8,0.341,active
3548,186,2020-01-07,heat_wave,low,0.343,low,35,8.5,0.254,resolved
3549,186,2020-07-06,flood,low,0.167,low,46,32.9,0.0,resolved
3550,186,2020-07-10,flood,low,0.148,low,22,4.3,0.0,resolved
3551,186,2020-07-25,flood,low,0.181,low,30,26.0,0.0,monitored
3552,186,2020-07-31,flood,low,0.174,low,36,24.9,0.0,resolved
3553,186,2020-08-18,flood,low,0.259,low,50,27.8,0.124,monitored
3554,186,2021-01-11,heat_wave,low,0.371,low,108,16.2,0.351,resolved
3555,186,2021-06-10,flood,low,0.17,low,18,27.5,0.0,monitored
3556,186,2021-11-08,heat_wave,medium,0.468,medium,45,26.3,0.479,resolved
3557,186,2022-01-13,heat_wave,low,0.323,low,58,25.8,0.251,resolved
3558,186,2022-08-03,flood,low,0.289,low,63,17.2,0.171,monitored
3559,186,2022-11-13,heat_wave,medium,0.438,medium,49,13.5,0.454,monitored
3560,186,2022-12-11,heat_wave,low,0.37,low,97,17.2,0.331,resolved
3561,186,2023-03-31,heat_wave,low,0.161,low,32,21.3,0.0,monitored
3562,186,2023-04-25,heat_wave,low,0.165,low,32,21.0,0.0,resolved
3563,186,2023-10-28,vector_borne_disease,low,0.366,low,73,13.2,0.338,resolved
3564,186,2023-12-09,heat_wave,medium,0.456,medium,100,29.7,0.464,monitored
3565,186,2023-12-20,heat_wave,low,0.385,low,81,8.6,0.363,resolved
3566,186,2024-09-23,flood,low,0.348,low,33,27.5,0.293,monitored
3567,186,2024-10-18,vector_borne_disease,medium,0.433,medium,86,9.7,0.43,active
3568,186,2024-10-20,vector_borne_disease,medium,0.461,medium,119,27.1,0.475,active
3569,186,2024-10-22,vector_borne_disease,low,0.38,low,82,15.7,0.339,monitored
3570,186,2024-12-24,heat_wave,low,0.343,low,92,20.9,0.28,active
3571,187,2020-04-15,heat_wave,low,0.144,low,5,27.3,0.0,resolved
3572,187,2020-09-27,vector_borne_disease,low,0.245,low,5,22.5,0.178,resolved
3573,187,2021-02-19,heat_wave,low,0.13,low,5,6.6,0.0,resolved
3574,187,2021-06-14,heat_wave,low,0.139,low,5,28.6,0.0,resolved
3575,187,2022-01-27,heat_wave,low,0.161,low,5,18.9,0.0,resolved
3576,187,2022-04-16,heat_wave,low,0.146,low,5,7.9,0.0,monitored
3577,187,2022-10-11,vector_borne_disease,low,0.257,low,5,17.3,0.19,resolved
3578,187,2023-08-26,vector_borne_disease,low,0.18,low,5,25.2,0.032,monitored
3579,187,2023-11-13,heat_wave,low,0.309,low,5,8.5,0.25,resolved
3580,187,2024-04-24,heat_wave,low,0.121,low,5,24.2,0.0,monitored
3581,187,2024-09-03,vector_borne_disease,low,0.222,low,5,14.6,0.105,monitored
3582,187,2024-12-11,heat_wave,low,0.248,low,5,28.9,0.176,monitored
3583,188,2020-01-01,heat_wave,low,0.19,low,5,22.1,0.095,resolved
3584,188,2020-02-07,heat_wave,low,0.111,low,5,20.1,0.0,monitored
3585,188,2020-08-29,flood,low,0.293,low,6,17.4,0.286,monitored
3586,188,2020-09-24,flood,low,0.261,low,8,34.7,0.218,resolved
3587,188,2020-09-26,flood,low,0.276,low,8,15.5,0.25,monitored
3588,188,2020-10-11,vector_borne_disease,low,0.283,low,9,31.0,0.26,monitored
3589,188,2020-11-10,heat_wave,low,0.362,low,11,4.2,0.41,resolved
3590,188,2020-12-08,heat_wave,low,0.308,low,9,11.8,0.317,resolved
3591,188,2021-10-06,vector_borne_disease,low,0.391,low,8,14.6,0.434,monitored
3592,188,2021-11-20,heat_wave,low,0.277,low,6,22.0,0.25,resolved
3593,188,2021-11-23,heat_wave,low,0.289,low,7,25.6,0.273,resolved
3594,188,2022-09-12,flood,low,0.332,low,9,25.5,0.352,resolved
3595,188,2022-11-24,heat_wave,low,0.326,low,9,16.9,0.328,resolved
3596,188,2023-10-02,vector_borne_disease,low,0.348,low,9,18.8,0.388,resolved
3597,188,2023-10-08,vector_borne_disease,low,0.313,low,5,22.2,0.313,monitored
3598,188,2023-12-11,heat_wave,low,0.285,low,5,15.4,0.262,resolved
3599,188,2024-01-04,heat_wave,low,0.273,low,5,18.8,0.256,resolved
3600,188,2024-12-30,heat_wave,low,0.291,low,8,17.1,0.283,monitored
3601,189,2021-04-20,heat_wave,low,0.162,low,6,29.0,0.0,resolved
3602,189,2021-08-30,vector_borne_disease,low,0.228,low,6,15.6,0.096,resolved
3603,189,2021-11-06,heat_wave,low,0.385,low,16,25.1,0.375,monitored
3604,189,2021-11-07,heat_wave,low,0.37,low,15,20.4,0.354,resolved
3605,189,2022-05-19,heat_wave,low,0.167,low,5,21.8,0.0,resolved
3606,189,2022-09-14,vector_borne_disease,low,0.299,low,13,21.5,0.216,resolved
3607,189,2023-05-12,heat_wave,low,0.158,low,5,20.0,0.0,resolved
3608,189,2023-10-16,vector_borne_disease,low,0.304,low,5,8.1,0.237,resolved
3609,189,2023-12-13,heat_wave,low,0.368,low,10,23.5,0.32,resolved
3610,189,2024-02-01,heat_wave,low,0.192,low,7,20.0,0.031,resolved
3611,189,2024-03-15,heat_wave,low,0.18,low,7,3.7,0.0,resolved
3612,189,2024-05-09,heat_wave,low,0.174,low,7,16.5,0.0,resolved
3613,189,2024-10-08,vector_borne_disease,low,0.275,low,6,38.0,0.162,monitored
3614,189,2024-12-23,heat_wave,low,0.233,low,9,30.1,0.098,active
3615,190,2020-05-22,heat_wave,low,0.198,low,87,29.1,0.0,resolved
3616,190,2020-10-08,vector_borne_disease,low,0.37,low,228,31.2,0.25,resolved
3617,190,2020-10-28,vector_borne_disease,low,0.38,low,244,30.6,0.277,resolved
3618,190,2020-12-09,heat_wave,low,0.363,low,101,29.7,0.252,resolved
3619,190,2021-01-13,heat_wave,low,0.332,low,107,21.4,0.211,monitored
3620,190,2021-01-14,heat_wave,low,0.319,low,113,27.9,0.166,monitored
3621,190,2021-03-10,heat_wave,low,0.199,low,94,16.3,0.0,monitored
3622,190,2021-03-21,heat_wave,low,0.194,low,65,30.3,0.0,resolved
3623,190,2021-09-30,vector_borne_disease,low,0.353,low,78,14.7,0.212,resolved
3624,190,2021-10-05,vector_borne_disease,low,0.342,low,193,23.3,0.208,resolved
3625,190,2022-02-18,heat_wave,low,0.214,low,54,11.3,0.0,resolved
3626,190,2022-06-19,heat_wave,low,0.228,low,112,23.4,0.002,resolved
3627,190,2022-07-17,vector_borne_disease,low,0.204,low,84,18.1,0.0,resolved
3628,190,2022-08-03,vector_borne_disease,low,0.222,low,112,23.6,0.0,resolved
3629,190,2022-09-19,vector_borne_disease,low,0.323,low,176,11.8,0.198,monitored
3630,190,2022-09-30,vector_borne_disease,low,0.358,low,213,25.5,0.247,resolved
3631,190,2022-11-08,heat_wave,medium,0.433,medium,184,10.6,0.354,resolved
3632,190,2022-12-17,heat_wave,low,0.316,low,121,22.8,0.181,resolved
3633,190,2023-08-26,vector_borne_disease,low,0.264,low,168,21.3,0.071,resolved
3634,190,2024-02-03,heat_wave,low,0.231,low,104,17.4,0.013,resolved
3635,190,2024-02-18,heat_wave,low,0.221,low,120,19.0,0.034,resolved
3636,190,2024-07-23,vector_borne_disease,low,0.198,low,122,10.5,0.0,resolved
3637,190,2024-10-10,vector_borne_disease,medium,0.418,medium,129,14.0,0.347,active
3638,191,2020-07-02,flood,low,0.161,low,5,20.5,0.0,resolved
3639,191,2020-08-20,flood,low,0.269,low,5,18.7,0.211,resolved
3640,191,2020-09-01,flood,low,0.309,low,11,8.6,0.23,monitored
3641,191,2020-09-29,flood,low,0.334,low,8,29.0,0.294,resolved
3642,191,2020-10-15,vector_borne_disease,low,0.351,low,12,11.3,0.326,monitored
3643,191,2020-11-15,heat_wave,low,0.363,low,7,20.3,0.357,monitored
3644,191,2020-11-16,heat_wave,low,0.331,low,5,20.8,0.305,resolved
3645,191,2020-12-21,heat_wave,low,0.314,low,8,19.6,0.288,resolved
3646,191,2021-01-14,heat_wave,low,0.261,low,6,26.9,0.174,resolved
3647,191,2021-04-30,heat_wave,low,0.126,low,5,19.4,0.0,monitored
3648,191,2021-07-18,flood,low,0.2,low,5,17.5,0.071,monitored
3649,191,2021-07-20,flood,low,0.144,low,5,19.2,0.0,resolved
3650,191,2021-12-11,heat_wave,low,0.333,low,6,16.2,0.312,resolved
3651,191,2022-08-06,flood,low,0.186,low,5,11.5,0.06,monitored
3652,191,2022-08-17,flood,low,0.258,low,7,16.8,0.176,resolved
3653,191,2022-10-30,vector_borne_disease,low,0.363,low,11,2.5,0.356,monitored
3654,191,2023-01-18,heat_wave,low,0.179,low,5,22.7,0.062,resolved
3655,191,2023-08-08,flood,low,0.164,low,5,18.9,0.024,resolved
3656,191,2023-09-25,flood,low,0.322,low,7,8.1,0.285,monitored
3657,191,2023-10-05,vector_borne_disease,low,0.34,low,12,31.4,0.333,monitored
3658,191,2023-10-16,vector_borne_disease,low,0.366,low,10,20.9,0.368,resolved
